date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:59:43	495/495	---M--	200	added ('OK')	image/png	etag:%221ef-6386341acc9d2%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/vc/exclamation.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:43	712/712	---M--	200	added ('OK')	image/png	etag:%222c8-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/address-book.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:43	841/841	---M--	200	added ('OK')	image/png	etag:%22349-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:43	694/694	---M--	200	added ('OK')	image/png	etag:%222b6-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/anchor.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:43	544/544	---M--	200	added ('OK')	image/png	etag:%22220-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/application-image.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:44	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/arrow.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:44	682/682	---M--	200	added ('OK')	image/png	etag:%222aa-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:44	705/705	---M--	200	added ('OK')	image/png	etag:%222c1-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:44	674/674	---M--	200	added ('OK')	image/png	etag:%222a2-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:44	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:45	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:45	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:45	648/648	---M--	200	added ('OK')	image/png	etag:%22288-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:45	621/621	---M--	200	added ('OK')	image/png	etag:%2226d-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:46	688/688	---M--	200	added ('OK')	image/png	etag:%222b0-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:46	700/700	---M--	200	added ('OK')	image/png	etag:%222bc-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:46	647/647	---M--	200	added ('OK')	image/png	etag:%22287-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:46	763/763	---M--	200	added ('OK')	image/png	etag:%222fb-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:46	690/690	---M--	200	added ('OK')	image/png	etag:%222b2-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-pdf.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:47	709/709	---M--	200	added ('OK')	image/png	etag:%222c5-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-powerpoint.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:47	691/691	---M--	200	added ('OK')	image/png	etag:%222b3-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/blue-document-word.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:47	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/bookmark.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:47	590/590	---M--	200	added ('OK')	image/png	etag:%2224e-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/camcorder.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:48	635/635	---M--	200	added ('OK')	image/png	etag:%2227b-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/camera.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/camera.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:48	659/659	---M--	200	added ('OK')	image/png	etag:%22293-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:48	1686/1686	---M--	200	added ('OK')	image/png	etag:%22696-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/chart-pie.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:48	706/706	---M--	200	added ('OK')	image/png	etag:%222c2-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/clock.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/clock.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:48	470/470	---M--	200	added ('OK')	image/png	etag:%221d6-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/control.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/control.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:49	606/606	---M--	200	added ('OK')	image/png	etag:%2225e-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/fire.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/fire.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:49	792/792	---M--	200	added ('OK')	image/png	etag:%22318-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/heart.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/heart.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:49	505/505	---M--	200	added ('OK')	image/png	etag:%221f9-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/mail.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/mail.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:49	756/756	---M--	200	added ('OK')	image/png	etag:%222f4-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/plus-shield.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:49	657/657	---M--	200	added ('OK')	image/png	etag:%22291-6386341a3e0a0%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/video.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/icons/video.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:50	7668/7668	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221df4-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.eot?f6ud62	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.eot	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:50	7464/7464	---M--	200	added ('OK')	font/ttf	etag:%221d28-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.ttf?f6ud62	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.ttf	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:50	7540/7540	---M--	200	added ('OK')	font/woff	etag:%221d74-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.woff?f6ud62	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.woff	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:50	24504/24504	---M--	200	added ('OK')	image/svg+xml	etag:%225fb8-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-icons.svg?f6ud62	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_icons_v2/fonts/vcpb-plugin-iconsb82a.svg	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:51	223/223	---M--	200	added ('OK')	image/png	etag:%22df-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/toggle_open.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/toggle_open.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:51	168/168	---M--	200	added ('OK')	image/png	etag:%22a8-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/toggle_close.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/toggle_close.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:51	198/198	---M--	200	added ('OK')	image/png	etag:%22c6-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/flickr.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/flickr.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:51	126/126	---M--	200	added ('OK')	image/svg+xml	etag:%227e-6386341ab81b4%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/vc/blur.svg	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/vc/blur.svg	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:52	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-6386341a3a220%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?-9hbgac	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.eot	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:52	6024/6024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221788-6386341a3a220%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.eot?	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1d41d.eot	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:52	5924/5924	---M--	200	added ('OK')	font/woff	etag:%221724-6386341a3a220%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.woff?-9hbgac	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.woff	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:52	5848/5848	---M--	200	added ('OK')	font/ttf	etag:%2216d8-6386341a3a220%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.ttf?-9hbgac	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.ttf	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:52	13215/13215	---M--	200	added ('OK')	image/svg+xml	etag:%22339f-6386341a3a220%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v1.svg?-9hbgac	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/fonts/vc_grid/vc_grid_v157a1.svg	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:53	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-6386341a3d100%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/spinner.gif	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/images/spinner.gif	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:53	265/265	---M--	200	added ('OK')	image/png	etag:%22109-6386341acc9d2%22	https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/vc/remove.png	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/vc/remove.png	(from https://patna.dcourts.gov.in/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=6.5.0)
21:59:53	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-63863419b746d%22	https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont3e6e.eot	(from https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/css/font-awsome.css?ver=6.8.1)
21:59:53	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-63863419b746d%22	https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont.eot?	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfontd41d.eot	(from https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/css/font-awsome.css?ver=6.8.1)
21:59:54	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-63863419b93ac%22	https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont3e6e.woff2	(from https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/css/font-awsome.css?ver=6.8.1)
21:59:54	98024/98024	---M--	200	added ('OK')	font/woff	etag:%2217ee8-63863419b93ac%22	https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont3e6e.woff	(from https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/css/font-awsome.css?ver=6.8.1)
21:59:54	165548/165548	---M--	200	added ('OK')	font/ttf	etag:%22286ac-63863419b93ac%22	https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont3e6e.ttf	(from https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/css/font-awsome.css?ver=6.8.1)
21:59:55	444379/444379	---M--	200	added ('OK')	image/svg+xml	etag:%226c7db-63863419b840c%22	https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/fonts/fontawesome-webfont3e6e.svg	(from https://patna.dcourts.gov.in/wp-content/plugins/awaas-accessibility/css/font-awsome.css?ver=6.8.1)
21:59:55	108/108	---M--	401	error ('Unauthorized')	application/json	date:Wed,%2016%20Jul%202025%2016:29:58%20GMT	https://patna.dcourts.gov.in/wp-json/wp/v2/pages/711	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-json/wp/v2/pages/711	(from https://patna.dcourts.gov.in/sitemap/)
21:59:55	108/108	---M--	401	error ('Unauthorized')	application/json	date:Wed,%2016%20Jul%202025%2016:29:58%20GMT	https://patna.dcourts.gov.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpatna.dcourts.gov.in%2Fsitemap%2F	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-json/oembed/1.0/embed4e5e	(from https://patna.dcourts.gov.in/sitemap/)
21:59:55	167/167	---M--	401	error ('Unauthorized')	text/xml	date:Wed,%2016%20Jul%202025%2016:29:58%20GMT	https://patna.dcourts.gov.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fpatna.dcourts.gov.in%2Fsitemap%2F&format=xml	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-json/oembed/1.0/embed40ef	(from https://patna.dcourts.gov.in/sitemap/)
21:59:55	1254/1254	---M--	200	added ('OK')	image/svg+xml	etag:%224e6-6386341cee7fe%22	https://patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/print_icon.svg	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/print_icon.svg	(from https://patna.dcourts.gov.in/sitemap/)
21:59:55	420/420	---M--	200	added ('OK')	image/svg+xml	etag:%221a4-6386341cef79e%22	https://patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/share_icon.svg	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/share_icon.svg	(from https://patna.dcourts.gov.in/sitemap/)
21:59:56	493/493	---M--	200	added ('OK')	image/svg+xml	etag:%221ed-6386341ce7a9f%22	https://patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/facebook_social_icon.svg	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/facebook_social_icon.svg	(from https://patna.dcourts.gov.in/sitemap/)
21:59:56	2098/2098	---M--	200	added ('OK')	image/svg+xml	etag:%22832-6386341cf267e%22	https://patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/twitter_social_icon.svg	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/twitter_social_icon.svg	(from https://patna.dcourts.gov.in/sitemap/)
21:59:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Jul%202025%2016:29:59%20GMT	https://patna.dcourts.gov.in/?p=711	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/indexa308.html	(from https://patna.dcourts.gov.in/sitemap/)
21:59:56	770/770	---M--	200	added ('OK')	image/svg+xml	etag:%22302-6386341ceb91e%22	https://patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/linkedin_social_icon.svg	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-content/themes/sdo-theme/images/linkedin_social_icon.svg	(from https://patna.dcourts.gov.in/sitemap/)
21:59:57	108/108	---M--	401	error ('Unauthorized')	application/json	date:Wed,%2016%20Jul%202025%2016:30:00%20GMT	https://patna.dcourts.gov.in/wp-json/wp/v2/about-department/5859	C:/Users/kamil/OneDrive/Desktop/patna/patna.dcourts.gov.in/wp-json/wp/v2/about-department/5859	(from https://patna.dcourts.gov.in/about-department/history/)
